step,timestamp,action,price,shares,symbol,reward,transaction_cost,slippage,time_penalty,momentum
7064,2023-07-03 13:33:05.631132257,BUY,189.48332895796386,63.37214481182276,AAPL,-0.36373901740626624,0.17596401740628445,0.01999999999998181,0.167775,2.000000000001023
7065,2023-07-03 13:33:05.636703788,BUY,198.58459378369636,109.06117817263515,AAPL,-0.22172950464461633,0.03591850464463453,0.01999999999998181,0.165811,1.0000000000019327
7066,2023-07-03 13:33:05.636703788,BUY,184.38603745831458,123.37894473711891,AAPL,-0.30493920293687227,0.11912820293689044,0.01999999999998181,0.165811,1.0000000000019327
7067,2023-07-03 13:33:05.637307043,BUY,198.53605173257762,148.7076935827575,AAPL,-0.30088025743819913,0.11638925743821735,0.01999999999998181,0.164491,1.0000000000019327
7156,2023-07-03 13:33:10.404839788,SELL,189.96602205238798,113.55922467987156,AAPL,-0.20902300435157112,0.04399100435157111,0.0,0.165032,-6.000000000000227
7157,2023-07-03 13:33:10.702353558,SELL,191.29870535558376,67.56829544507323,AAPL,-0.34864015608206456,0.18314915608206453,0.0,0.165491,-6.000000000000227
7158,2023-07-03 13:33:10.702353558,SELL,194.1634030548784,138.30222414746956,AAPL,-0.3414550174062845,0.17596401740628445,0.0,0.165491,-4.999999999998295
7174,2023-07-03 13:33:13.443453437,SELL,190.8660297797536,84.71498291058904,AAPL,-0.4845165991050465,0.3151835991050465,0.0,0.169333,-3.0000000000001137
7175,2023-07-03 13:33:13.443488388,SELL,195.58970816301667,163.8853578155953,AAPL,-0.30150859083772774,0.13677359083772775,0.0,0.164735,-3.0000000000001137
7176,2023-07-03 13:33:13.498016148,SELL,188.84652383152783,85.68799854897996,AAPL,-0.24310665461290473,0.07619465461290473,0.0,0.166912,-2.000000000001023
7177,2023-07-03 13:33:13.498073307,SELL,194.30860165877178,73.52188964883936,AAPL,-0.5192743591050888,0.35101035910508877,0.0,0.168264,-2.000000000001023
7191,2023-07-03 13:33:13.517663013,BUY,193.41810837092376,140.99165882374862,AAPL,-0.3388850910214999,0.12699109102150788,0.03999999999999204,0.171894,1.0000000000019327
7196,2023-07-03 13:33:13.517891572,BUY,186.9860446005625,190.15460952187897,AAPL,-0.23134936911273546,0.06719736911273545,0.0,0.164152,1.0000000000019327
7297,2023-07-03 13:33:21.299600028,SELL,195.0373034054871,139.25012094354415,AAPL,-0.21120850464462543,0.03591850464463453,0.009999999999990905,0.16529,-5.000000000001137
7387,2023-07-03 13:33:26.636868821,SELL,186.9286960622655,168.51313368417922,AAPL,-0.3369949465715626,0.16262794657157165,0.009999999999990905,0.164367,-6.999999999999318
7390,2023-07-03 13:33:26.998866506,SELL,190.18502802732596,65.67661289820805,AAPL,-0.41843818204301575,0.25398218204301576,0.0,0.164456,-3.999999999999204
7391,2023-07-03 13:33:26.998899328,SELL,200.34846830629616,161.20747696404044,AAPL,-0.19341321820430157,0.025398218204301576,0.0,0.168015,-3.999999999999204
7392,2023-07-03 13:33:26.998899328,SELL,183.56462870183523,92.5328501688265,AAPL,-0.20393350464463453,0.03591850464463453,0.0,0.168015,-3.999999999999204
7393,2023-07-03 13:33:26.998899328,SELL,190.66901631664268,167.30399274892653,AAPL,-0.2787232664985456,0.11070826649854565,0.0,0.168015,-3.999999999999204
7394,2023-07-03 13:33:26.998942120,SELL,189.42555453125314,81.76839193055034,AAPL,-0.4704560466399016,0.30583504663990163,0.0,0.164621,-3.999999999999204
7395,2023-07-03 13:33:27.259630297,SELL,186.79334537496186,168.43264009052575,AAPL,-0.2470162180355447,0.08031621803554471,0.0,0.1667,-3.0000000000001137
7513,2023-07-03 13:33:34.624313187,SELL,194.18975314127715,60.335938127773595,AAPL,-0.35518086151004274,0.19006286151004276,0.0,0.165118,-1.999999999998181
7519,2023-07-03 13:33:35.075993708,SELL,188.96257509330655,69.79281545198944,AAPL,-0.24936121803554473,0.08031621803554471,0.0,0.169045,-3.0000000000001137
7521,2023-07-03 13:33:35.076017798,SELL,184.16619082431544,179.5483102456993,AAPL,-0.3528025232231726,0.17959252322317262,0.0,0.17321,-2.000000000001023
7522,2023-07-03 13:33:35.076017798,SELL,187.0551502589822,54.169353000771956,AAPL,-0.5323950464463453,0.35918504644634525,0.0,0.17321,-4.000000000002046
7523,2023-07-03 13:33:35.076766674,SELL,194.1997025246102,63.635492456608226,AAPL,-0.27304051393390355,0.10775551393390358,0.0,0.165285,-1.0000000000019327
7524,2023-07-03 13:33:35.076778494,SELL,197.34014773153157,157.5394103077599,AAPL,-0.3996956476624037,0.22999064766240368,0.0,0.169705,-1.0000000000019327
7592,2023-07-03 13:33:46.005043138,BUY,187.8651481228611,74.11812634735249,AAPL,-0.4561372914825782,0.26025429148257706,0.030000000000001137,0.165883,12.000000000000455
7593,2023-07-03 13:33:46.005427228,BUY,184.8480034138595,202.295819576114,AAPL,-0.23097314241218186,0.056792142412190966,0.009999999999990905,0.164181,12.000000000000455
7594,2023-07-03 13:33:46.109954644,BUY,201.758730298473,130.2319547695362,AAPL,-0.20068921820429247,0.025398218204301576,0.009999999999990905,0.165291,11.000000000001364
7595,2023-07-03 13:33:46.301994297,BUY,200.56617352668994,57.95675472477425,AAPL,-0.5440260464463554,0.35918504644634525,0.020000000000010232,0.164841,9.000000000000341
7596,2023-07-03 13:33:46.302493647,BUY,191.6587731983934,226.04597593154458,AAPL,-0.5068227994956278,0.33212479949563695,0.009999999999990905,0.164698,6.999999999999318
7597,2023-07-03 13:33:46.302530407,BUY,195.39886918562954,78.46743697486458,AAPL,-0.33866730922581967,0.15238930922580946,0.020000000000010232,0.166278,6.999999999999318
7598,2023-07-03 13:33:46.302530407,BUY,202.9822020659027,95.24172821784025,AAPL,-0.21167621820431182,0.025398218204301576,0.020000000000010232,0.166278,6.999999999999318
7599,2023-07-03 13:33:46.308789212,BUY,199.07056505005104,53.84320689614963,AAPL,-0.2921230910215079,0.12699109102150788,0.0,0.165132,6.999999999999318
7600,2023-07-03 13:33:46.308789212,BUY,188.83563022405085,59.22189602790986,AAPL,-0.5243170464463452,0.35918504644634525,0.0,0.165132,4.999999999998295
7601,2023-07-03 13:33:46.308824686,BUY,188.59489094271026,161.96056365056413,AAPL,-0.30051134995283074,0.12442534995281139,0.010000000000019327,0.166086,4.999999999998295
7602,2023-07-03 13:33:46.308834183,BUY,198.56480481339997,93.54577861174995,AAPL,-0.3059840102342406,0.12950601023422126,0.010000000000019327,0.166478,4.999999999998295
7603,2023-07-03 13:33:46.313212369,BUY,196.62861176042196,65.93093000233449,AAPL,-0.2083450043515711,0.04399100435157111,0.0,0.164354,4.999999999998295
7623,2023-07-03 13:33:53.914342527,BUY,190.34635818178145,53.227710572156994,AAPL,-0.4318281820430351,0.25398218204301576,0.010000000000019327,0.167846,0.9999999999990905
7641,2023-07-03 13:33:56.106496326,SELL,199.9013429216323,130.15021284369922,AAPL,-0.438401182043026,0.25398218204301576,0.020000000000010232,0.164419,-1.0000000000019327
7642,2023-07-03 13:33:57.336990285,SELL,190.93786439329753,57.610943206140895,AAPL,-0.24479721803554472,0.08031621803554471,0.0,0.164481,-2.000000000001023
7643,2023-07-03 13:33:57.392989508,SELL,185.2158646408004,138.48151312259256,AAPL,-0.23164036911273544,0.06719736911273545,0.0,0.164443,-0.9999999999990905
7644,2023-07-03 13:33:57.628624293,SELL,189.14600371816323,72.85926432591641,AAPL,-0.21524143640860316,0.05079643640860315,0.0,0.164445,-0.9999999999990905
7645,2023-07-03 13:33:57.725492748,SELL,190.90701137580388,61.453643303695095,AAPL,-0.44637485061542137,0.27706185061542593,0.0049999999999954525,0.164313,-0.49999999999954525
7659,2023-07-03 13:34:00.340127009,BUY,189.27939373318537,84.94632199141596,AAPL,-0.2141502182042834,0.025398218204301576,0.01999999999998181,0.168752,2.000000000001023
7663,2023-07-03 13:34:00.340127009,BUY,195.7313255259179,133.32182772308357,AAPL,-0.3683445232231545,0.17959252322317262,0.01999999999998181,0.168752,2.000000000001023
7690,2023-07-03 13:34:02.161393152,BUY,184.74003911911177,165.4337479171539,AAPL,-0.22596943640862246,0.05079643640860315,0.010000000000019327,0.165173,3.999999999999204
7693,2023-07-03 13:34:02.167962902,BUY,201.72127865606132,164.05157040001518,AAPL,-0.21687143640860315,0.05079643640860315,0.0,0.166075,0.9999999999990905
7694,2023-07-03 13:34:02.705203859,BUY,190.4440223888396,194.23067983293961,AAPL,-0.20012450464463452,0.03591850464463453,0.0,0.164206,0.9999999999990905
7737,2023-07-03 13:34:09.368461206,SELL,201.3688553701284,145.74035549325671,AAPL,-0.41979518204301575,0.25398218204301576,0.0,0.165813,-3.0000000000001137
7738,2023-07-03 13:34:09.368461206,SELL,186.47275021157208,179.53055996090103,AAPL,-0.24612921803554472,0.08031621803554471,0.0,0.165813,-3.0000000000001137
7739,2023-07-03 13:34:09.368498968,SELL,193.45030081345323,51.334085374985364,AAPL,-0.34088325450150647,0.16654725450151556,0.009999999999990905,0.164336,-3.0000000000001137
7740,2023-07-03 13:34:09.368506055,SELL,201.42673046031686,89.61804310135712,AAPL,-0.3667183423933474,0.19175234239335648,0.009999999999990905,0.164966,-3.0000000000001137
7741,2023-07-03 13:34:09.507714554,SELL,199.35256934229676,75.70500328392386,AAPL,-0.22399850464461635,0.03591850464463453,0.01999999999998181,0.16808,-3.0000000000001137
7742,2023-07-03 13:34:09.507714554,SELL,198.26649906136677,182.65515082157665,AAPL,-0.5472650464463271,0.35918504644634525,0.01999999999998181,0.16808,-3.0000000000001137
7743,2023-07-03 13:34:09.507714554,SELL,198.58453621458503,53.73708404839278,AAPL,-0.5472650464463271,0.35918504644634525,0.01999999999998181,0.16808,-3.0000000000001137
7772,2023-07-03 13:34:12.279746553,BUY,187.84790890249678,49.042472696889796,AAPL,-0.36539052322315446,0.17959252322317262,0.01999999999998181,0.165798,1.500000000001478
7773,2023-07-03 13:34:12.279746553,BUY,185.39968798976133,103.2258118501231,AAPL,-0.34643043607107127,0.16063243607108943,0.01999999999998181,0.165798,2.000000000001023
7774,2023-07-03 13:34:12.365441158,BUY,190.91648022098104,206.5890280844277,AAPL,-0.22149650464461634,0.03591850464463453,0.01999999999998181,0.165578,2.000000000001023
7775,2023-07-03 13:34:12.365441158,BUY,190.1894724699142,160.28463145678583,AAPL,-0.36517052322315446,0.17959252322317262,0.01999999999998181,0.165578,2.000000000001023
7776,2023-07-03 13:34:12.366467985,BUY,199.66356194455892,123.91265704827654,AAPL,-0.29114225743820826,0.11638925743821735,0.009999999999990905,0.164753,0.9999999999990905
7817,2023-07-03 13:34:18.786005421,BUY,202.077765401017,169.00416445590668,AAPL,-0.2931375139339138,0.10775551393390358,0.020000000000010232,0.165382,1.999999999998181
7864,2023-07-03 13:34:23.588972018,SELL,197.131072084948,79.55787556372205,AAPL,-0.2556040087031422,0.08798200870314223,0.0,0.167622,-1.0000000000019327
7865,2023-07-03 13:34:23.677887910,SELL,190.4077297114147,114.7627579589638,AAPL,-0.283474284824382,0.11358428482438193,0.0,0.16989,-1.0000000000019327
