step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
4662,2023-07-03 13:30:06.280434013,1,193.68,57.0,-0.10841400928925088,0.07183700928926906,0.01999999999998181,0.016577
4663,2023-07-03 13:30:06.280434013,2,193.68,46.0,-0.21616952322315444,0.17959252322317262,0.01999999999998181,0.016577
4664,2023-07-03 13:30:06.280515883,2,193.67,42.0,-0.2792364803817466,0.25270908038172724,0.010000000000019327,0.0165274
4665,2023-07-03 13:30:06.280740193,1,193.67,117.0,-0.2804020820430351,0.25398218204301576,0.010000000000019327,0.0164199
4666,2023-07-03 13:30:06.280764765,1,193.67,72.0,-0.290721382043026,0.25398218204301576,0.020000000000010232,0.0167392
4667,2023-07-03 13:30:06.280793186,2,193.67,105.0,-0.0519014182043209,0.025398218204301576,0.010000000000019327,0.0165032
4668,2023-07-03 13:30:06.371328632,2,193.66,53.0,-0.062258618204311805,0.025398218204301576,0.020000000000010232,0.0168604
4669,2023-07-03 13:30:06.371867524,2,193.65,60.0,-0.22644597012653164,0.19998577012654073,0.009999999999990905,0.0164602
4670,2023-07-03 13:30:06.409972410,1,193.65,62.0,-0.37576524644634524,0.35918504644634525,0.0,0.0165802
4671,2023-07-03 13:30:06.409972410,1,193.65,85.0,-0.37576524644634524,0.35918504644634525,0.0,0.0165802
4672,2023-07-03 13:30:06.549470479,1,193.65,130.0,-0.2045849885640587,0.1480957885640667,0.03999999999999204,0.0164892
4673,2023-07-03 13:30:06.557047383,2,193.65,125.0,-0.28064348204300665,0.25398218204301576,0.009999999999990905,0.0166613
4674,2023-07-03 13:30:06.927235749,1,193.67,43.0,-0.04187081820430158,0.025398218204301576,0.0,0.0164726
4675,2023-07-03 13:30:06.927258639,2,193.67,83.0,-0.3749868585620261,0.3582859585620261,0.0,0.0167009
4676,2023-07-03 13:30:06.927258639,1,193.67,62.0,-0.2706830820430158,0.25398218204301576,0.0,0.0167009
4677,2023-07-03 13:30:06.927258639,1,193.67,65.0,-0.8198630803554473,0.8031621803554473,0.0,0.0167009
4678,2023-07-03 13:30:06.946448235,1,193.69,80.0,-0.2627595616065149,0.24624486160651493,0.0,0.0165147
4679,2023-07-03 13:30:06.946499343,1,193.69,82.0,-0.07874847497640569,0.062212674976405695,0.0,0.0165358
4681,2023-07-03 13:30:07.049615882,2,193.66,124.0,-0.19237505558505413,0.145901655585053,0.030000000000001137,0.0164734
4682,2023-07-03 13:30:07.175580253,1,193.68,57.0,-0.27784773251243255,0.25142953251244166,0.009999999999990905,0.0164182
4683,2023-07-03 13:30:07.262065726,2,193.68,73.0,-0.38599204644633617,0.35918504644634525,0.009999999999990905,0.016807
4684,2023-07-03 13:30:07.262065726,1,193.68,68.0,-0.2807891820430067,0.25398218204301576,0.009999999999990905,0.016807
4685,2023-07-03 13:30:07.262116679,1,193.68,112.0,-0.24644052175784642,0.21995502175785553,0.009999999999990905,0.0164855
4686,2023-07-03 13:30:07.262130896,1,193.68,105.0,-0.1534520910214988,0.12699109102150788,0.009999999999990905,0.016461
4687,2023-07-03 13:30:07.262917099,1,193.68,54.0,-0.1535427910214988,0.12699109102150788,0.009999999999990905,0.0165517
4688,2023-07-03 13:30:07.262944728,1,193.68,25.0,-0.24653422175784642,0.21995502175785553,0.009999999999990905,0.0165792
4689,2023-07-03 13:30:07.364562226,1,193.68,57.0,-0.1536395910214988,0.12699109102150788,0.009999999999990905,0.0166485
4690,2023-07-03 13:30:07.364562226,2,193.69,82.0,-0.23660352175785554,0.21995502175785553,0.0,0.0166485
4691,2023-07-03 13:30:07.550915088,2,193.67,72.0,-0.290450982043026,0.25398218204301576,0.020000000000010232,0.0164688
4692,2023-07-03 13:30:07.550952035,1,193.67,97.0,-0.1868543852452314,0.15025788524522118,0.020000000000010232,0.0165965
4693,2023-07-03 13:30:07.550952035,1,193.67,75.0,-0.11279115461291496,0.07619465461290473,0.020000000000010232,0.0165965
4694,2023-07-03 13:30:07.674657051,1,193.69,56.0,-0.44987134641681753,0.4332611464168175,0.0,0.0166102
4695,2023-07-03 13:30:07.674672594,1,193.69,92.0,-0.37469565856202613,0.3582859585620261,0.0,0.0164097
4696,2023-07-03 13:30:07.674689796,1,193.69,59.0,-0.22784114541145173,0.21097344541145174,0.0,0.0168677
4697,2023-07-03 13:30:07.674689796,2,193.69,110.0,-0.27084988204301574,0.25398218204301576,0.0,0.0168677
4698,2023-07-03 13:30:07.674689796,2,193.69,124.0,-0.46260462049192125,0.44573692049192126,0.0,0.0168677
4699,2023-07-03 13:30:07.674738449,1,193.69,57.0,-0.26007675100032895,0.24361115100032896,0.0,0.0164656
4700,2023-07-03 13:30:07.674825569,2,193.7,26.0,-0.0518815182043209,0.025398218204301576,0.010000000000019327,0.0164833
4701,2023-07-03 13:30:07.675381293,1,193.71,75.0,-0.37566764644634526,0.35918504644634525,0.0,0.0164826
4702,2023-07-03 13:30:07.695596316,2,193.69,55.0,-0.4060551464463464,0.35918504644634525,0.030000000000001137,0.0168701
4703,2023-07-03 13:30:07.695596316,2,193.69,102.0,-0.3008522820430169,0.25398218204301576,0.030000000000001137,0.0168701
4704,2023-07-03 13:30:07.695596316,2,193.69,118.0,-0.3008522820430169,0.25398218204301576,0.030000000000001137,0.0168701
4705,2023-07-03 13:30:07.695596316,2,193.69,106.0,-0.3008522820430169,0.25398218204301576,0.030000000000001137,0.0168701
4706,2023-07-03 13:30:07.695596316,1,193.69,98.0,-0.3008522820430169,0.25398218204301576,0.030000000000001137,0.0168701
4707,2023-07-03 13:30:07.695596316,1,193.69,74.0,-0.3008522820430169,0.25398218204301576,0.030000000000001137,0.0168701
4708,2023-07-03 13:30:07.700098900,1,193.69,71.0,-0.290428982043026,0.25398218204301576,0.020000000000010232,0.0164468
4709,2023-07-03 13:30:07.747847597,2,193.7,96.0,-0.3857831464463646,0.35918504644634525,0.010000000000019327,0.0165981
4710,2023-07-03 13:30:07.747847597,1,193.69,94.0,-0.290580282043026,0.25398218204301576,0.020000000000010232,0.0165981
4711,2023-07-03 13:30:07.750915017,2,193.69,126.0,-0.18239895558506322,0.145901655585053,0.020000000000010232,0.0164973
4712,2023-07-03 13:30:07.922326279,2,193.71,70.0,-0.2666157395131554,0.25014343951315543,0.0,0.0164723
4713,2023-07-03 13:30:07.922341871,1,193.71,89.0,-0.24365016964876385,0.22716856964876386,0.0,0.0164816
4714,2023-07-03 13:30:07.922359274,2,193.71,61.0,-0.2865954628953773,0.2699867628953773,0.0,0.0166087
4715,2023-07-03 13:30:07.922371049,1,193.71,66.0,-0.3873303913387911,0.3706747913387911,0.0,0.0166556
4716,2023-07-03 13:30:07.922386300,1,193.71,45.0,-0.26794053951315544,0.25014343951315543,0.0,0.0177971
4717,2023-07-03 13:30:07.922386300,1,193.71,74.0,-0.20738962322316354,0.17959252322317262,0.009999999999990905,0.0177971
4718,2023-07-03 13:30:07.923383548,2,193.72,70.0,-0.7144637296633292,0.6978735296633292,0.0,0.0165902
4719,2023-07-03 13:30:07.923412587,2,193.72,125.0,-1.0716955270572588,1.0548672270572588,0.0,0.0168283
4720,2023-07-03 13:30:07.923425179,2,193.72,87.0,-1.1136600735513429,1.0971324735513428,0.0,0.0165276
4721,2023-07-03 13:30:07.923459314,2,193.72,56.0,-0.3466603366559205,0.3301768366559205,0.0,0.0164835
4722,2023-07-03 13:30:07.923469702,1,193.72,114.0,-0.5909895733746962,0.5741345733746962,0.0,0.016855
4723,2023-07-03 13:30:07.923501580,2,193.72,129.0,-0.8417698004042808,0.8253444004042808,0.0,0.0164254
4724,2023-07-03 13:30:07.923536432,2,193.72,89.0,-0.7158434587727129,0.699258658772713,0.0,0.0165848
4725,2023-07-03 13:30:08.051001057,1,193.715,78.0,-0.09764495461290018,0.07619465461290473,0.0049999999999954525,0.0164503
4727,2023-07-03 13:30:08.159373084,2,193.72,70.0,-0.07328214241219097,0.056792142412190966,0.0,0.01649
4728,2023-07-03 13:30:08.169025148,1,193.715,73.0,-0.2754742820430112,0.25398218204301576,0.0049999999999954525,0.0164921
4729,2023-07-03 13:30:08.477023738,1,193.715,87.0,-0.27554228204301123,0.25398218204301576,0.0049999999999954525,0.0165601
4730,2023-07-03 13:30:08.477055188,1,193.715,63.0,-0.241431721757851,0.21995502175785553,0.0049999999999954525,0.0164767
4731,2023-07-03 13:30:08.477121918,2,193.715,124.0,-0.24137912175785098,0.21995502175785553,0.0049999999999954525,0.0164241
4732,2023-07-03 13:30:08.484067693,2,193.72,83.0,-0.6188210550198492,0.6021038550198492,0.0,0.0167172
4733,2023-07-03 13:30:08.484067693,2,193.72,110.0,-0.46662724351570195,0.43991004351571106,0.009999999999990905,0.0167172
4734,2023-07-03 13:30:08.495741621,1,193.71,77.0,-0.16850441305469513,0.13197301305471332,0.01999999999998181,0.0165314
4735,2023-07-03 13:30:08.555216404,1,193.7,123.0,-0.3004333820430169,0.25398218204301576,0.030000000000001137,0.0164512
4736,2023-07-03 13:30:08.718679138,1,193.72,99.0,-0.09679221803554472,0.08031621803554471,0.0,0.016476
4737,2023-07-03 13:30:08.785677218,1,193.72,64.0,-0.04184201820430158,0.025398218204301576,0.0,0.0164438
4738,2023-07-03 13:30:08.786020217,1,193.715,67.0,-0.2755716820430112,0.25398218204301576,0.0049999999999954525,0.0165895
4739,2023-07-03 13:30:08.878280078,1,193.72,29.0,-0.05238380464463453,0.03591850464463453,0.0,0.0164653
4740,2023-07-03 13:30:08.878315102,2,193.72,62.0,-0.1509513382254709,0.1343947382254709,0.0,0.0165566
4741,2023-07-03 13:30:09.144399390,2,193.72,81.0,-0.04187771820430158,0.025398218204301576,0.0,0.0164795
4742,2023-07-03 13:30:09.145465031,2,193.71,96.0,-0.15353849102149877,0.12699109102150788,0.009999999999990905,0.0165474
4743,2023-07-03 13:30:09.146150092,2,193.71,31.0,-0.24639502175784644,0.21995502175785553,0.009999999999990905,0.01644
4744,2023-07-03 13:30:09.146386413,1,193.71,35.0,-0.24637212175784642,0.21995502175785553,0.009999999999990905,0.0164171
4745,2023-07-03 13:30:09.146389720,2,193.71,111.0,-0.24638762175784643,0.21995502175785553,0.009999999999990905,0.0164326
4746,2023-07-03 13:30:09.146432626,1,193.71,110.0,-0.23897103916728288,0.21249673916729198,0.009999999999990905,0.0164743
4747,2023-07-03 13:30:09.658553736,1,193.69,65.0,-0.10367976911274568,0.06719736911273545,0.020000000000010232,0.0164824
4748,2023-07-03 13:30:09.713343254,1,193.67,81.0,-0.39587524644635547,0.35918504644634525,0.020000000000010232,0.0166902
4749,2023-07-03 13:30:09.713343254,2,193.67,96.0,-0.290672382043026,0.25398218204301576,0.020000000000010232,0.0166902
4750,2023-07-03 13:30:09.713343254,2,193.67,41.0,-0.43827129017773386,0.40158109017772364,0.020000000000010232,0.0166902
4751,2023-07-03 13:30:09.827607641,2,193.66,57.0,-0.1987186968449835,0.1722590968449926,0.009999999999990905,0.0164596
4752,2023-07-03 13:30:09.897660814,1,193.66,74.0,-0.34182679910503744,0.3151835991050465,0.009999999999990905,0.0166432
4753,2023-07-03 13:30:09.897660814,2,193.65,85.0,-0.23173061576339193,0.19508741576341013,0.01999999999998181,0.0166432
4754,2023-07-03 13:30:10.070272983,2,193.64,101.0,-0.2808136820430351,0.25398218204301576,0.010000000000019327,0.0168315
4755,2023-07-03 13:30:10.070272983,1,193.64,121.0,-0.3860165464463646,0.35918504644634525,0.010000000000019327,0.0168315
4756,2023-07-03 13:30:10.075900196,1,193.63,77.0,-0.290532482043026,0.25398218204301576,0.020000000000010232,0.0165503
4757,2023-07-03 13:30:10.075929727,1,193.63,130.0,-0.290583882043026,0.25398218204301576,0.020000000000010232,0.0166017
4758,2023-07-03 13:30:10.158726608,1,193.62,101.0,-0.15739476649854678,0.11070826649854565,0.030000000000001137,0.0166865
4759,2023-07-03 13:30:10.158726608,1,193.62,40.0,-0.3006686820430169,0.25398218204301576,0.030000000000001137,0.0166865
4760,2023-07-03 13:30:10.158726608,1,193.62,66.0,-0.3883845791862181,0.341698079186217,0.030000000000001137,0.0166865
4761,2023-07-03 13:30:10.158751443,1,193.62,43.0,-0.1572445664985468,0.11070826649854565,0.030000000000001137,0.0165363
4762,2023-07-03 13:30:10.160878024,1,193.6,93.0,-0.2549518341967357,0.21848373419672548,0.020000000000010232,0.0164681
4763,2023-07-03 13:30:10.164816478,2,193.61,51.0,-0.3384983304049749,0.312098530404984,0.009999999999990905,0.0163998
4764,2023-07-03 13:30:10.164817693,2,193.61,28.0,-0.051853418204292484,0.025398218204301576,0.009999999999990905,0.0164552
4765,2023-07-03 13:30:10.164838332,1,193.61,67.0,-0.16320689083771867,0.13677359083772775,0.009999999999990905,0.0164333
4766,2023-07-03 13:30:10.208337247,1,193.61,37.0,-0.18300845450151557,0.16654725450151556,0.0,0.0164612
4767,2023-07-03 13:30:10.208362366,1,193.61,34.0,-0.3762146464463452,0.35918504644634525,0.0,0.0170296
4768,2023-07-03 13:30:10.208362366,2,193.61,48.0,-0.5249939640860315,0.5079643640860315,0.0,0.0170296
4769,2023-07-03 13:30:10.208362366,1,193.61,68.0,-0.2187819423933474,0.19175234239335648,0.009999999999990905,0.0170296
4770,2023-07-03 13:30:10.208368816,2,193.61,51.0,-0.14010448482437282,0.11358428482438193,0.009999999999990905,0.0165202
4771,2023-07-03 13:30:10.326683164,2,193.6,69.0,-0.290666382043026,0.25398218204301576,0.020000000000010232,0.0166842
4772,2023-07-03 13:30:10.327198619,1,193.61,75.0,-0.37611054644634523,0.35918504644634525,0.0,0.0169255
4773,2023-07-03 13:30:10.327198619,2,193.61,37.0,-0.0791381749764057,0.062212674976405695,0.0,0.0169255
4774,2023-07-03 13:30:10.329420632,2,193.61,37.0,-0.05183441820429248,0.025398218204301576,0.009999999999990905,0.0164362
4775,2023-07-03 13:30:10.467727257,2,193.6,34.0,-0.39573604644635546,0.35918504644634525,0.020000000000010232,0.016551
4776,2023-07-03 13:30:10.658728390,1,193.59,71.0,-0.17126473822548113,0.1343947382254709,0.020000000000010232,0.01687
4777,2023-07-03 13:30:10.658728390,1,193.59,120.0,-0.11718621803555494,0.08031621803554471,0.020000000000010232,0.01687
4778,2023-07-03 13:30:10.658728390,1,193.59,33.0,-0.062268218204311804,0.025398218204301576,0.020000000000010232,0.01687
4779,2023-07-03 13:30:10.658728390,1,193.59,114.0,-0.2640385696487741,0.22716856964876386,0.020000000000010232,0.01687
4780,2023-07-03 13:30:10.658728390,1,193.59,92.0,-0.0628444182043118,0.025398218204301576,0.020000000000010232,0.0174462
4781,2023-07-03 13:30:10.658728390,1,193.59,76.0,-0.09423834241220119,0.056792142412190966,0.020000000000010232,0.0174462
4782,2023-07-03 13:30:10.658728390,2,193.59,35.0,-0.07336470464464476,0.03591850464463453,0.020000000000010232,0.0174462
4783,2023-07-03 13:30:10.658728390,2,193.59,125.0,-0.291428382043026,0.25398218204301576,0.020000000000010232,0.0174462
4784,2023-07-03 13:30:10.658728390,1,193.59,53.0,-0.3685984504106993,0.3311522504106891,0.020000000000010232,0.0174462
4785,2023-07-03 13:30:10.658728390,2,193.59,38.0,-0.08143720435158133,0.04399100435157111,0.020000000000010232,0.0174462
4786,2023-07-03 13:30:10.658808016,1,193.59,110.0,-0.247417445411462,0.21097344541145174,0.020000000000010232,0.016444
4787,2023-07-03 13:30:11.037162442,2,193.58,72.0,-0.07299401820430271,0.025398218204301576,0.030000000000001137,0.0175958
4788,2023-07-03 13:30:11.037162442,1,193.58,82.0,-0.12791201803554586,0.08031621803554471,0.030000000000001137,0.0175958
4789,2023-07-03 13:30:11.037162442,2,193.58,108.0,-0.09839223640860428,0.05079643640860315,0.030000000000001137,0.0175958
4790,2023-07-03 13:30:11.037162442,1,193.58,105.0,-0.08351430464463566,0.03591850464463453,0.030000000000001137,0.0175958
4791,2023-07-03 13:30:11.037162442,1,193.58,32.0,-0.09158680435157225,0.04399100435157111,0.030000000000001137,0.0175958
4792,2023-07-03 13:30:11.037162442,1,193.58,69.0,-0.3939813146499599,0.34638551464995876,0.030000000000001137,0.0175958
4793,2023-07-03 13:30:11.074291917,1,193.59,116.0,-0.07326574241219097,0.056792142412190966,0.0,0.0164736
4794,2023-07-03 13:30:11.074317762,2,193.59,99.0,-0.5212273031354276,0.5047796031354277,0.0,0.0164477
4795,2023-07-03 13:30:11.314316435,1,193.59,119.0,-0.3446603129013821,0.3282173129013821,0.0,0.016443
4796,2023-07-03 13:30:11.314338387,1,193.59,100.0,-0.4043906751398964,0.3876869751398964,0.0,0.0167037
4797,2023-07-03 13:30:11.314346493,2,193.59,66.0,-0.13727746649853656,0.11070826649854565,0.009999999999990905,0.0165692
4798,2023-07-03 13:30:11.324724995,1,193.59,74.0,-0.37573114644634525,0.35918504644634525,0.0,0.0165461
4799,2023-07-03 13:30:11.326970899,1,193.6,99.0,-0.15556437030934328,0.13911177030934327,0.0,0.0164526
4800,2023-07-03 13:30:11.327262756,1,193.61,100.0,-0.4042400751398964,0.3876869751398964,0.0,0.0165531
4801,2023-07-03 13:30:11.327284811,1,193.61,52.0,-0.34486441290138214,0.3282173129013821,0.0,0.0166471
4802,2023-07-03 13:30:11.327284811,2,193.61,112.0,-0.21663287012654073,0.19998577012654073,0.0,0.0166471
4803,2023-07-03 13:30:11.327288193,1,193.61,63.0,-0.20986696713718309,0.19342706713718308,0.0,0.0164399
4804,2023-07-03 13:30:11.327294218,1,193.61,89.0,-0.2098120671371831,0.19342706713718308,0.0,0.016385
4805,2023-07-03 13:30:11.334371547,2,193.61,33.0,-0.3753486951091514,0.3388544951091696,0.01999999999998181,0.0164942
4806,2023-07-03 13:30:11.334371547,1,193.61,105.0,-0.13486107612858386,0.09836687612860205,0.01999999999998181,0.0164942
4807,2023-07-03 13:30:11.336267627,2,193.62,26.0,-0.37583684644634524,0.35918504644634525,0.0,0.0166518
4808,2023-07-03 13:30:11.336267627,1,193.62,82.0,-1.5405448922580947,1.5238930922580947,0.0,0.0166518
4809,2023-07-03 13:30:11.336267627,2,193.62,96.0,-0.1282446728171972,0.1015928728172063,0.009999999999990905,0.0166518
4810,2023-07-03 13:30:11.336579544,1,193.62,97.0,-0.062490404644625436,0.03591850464463453,0.009999999999990905,0.0165719
4811,2023-07-03 13:30:11.362414870,1,193.62,52.0,-0.041840218204301574,0.025398218204301576,0.0,0.016442
4813,2023-07-03 13:30:11.544037016,2,193.59,52.0,-0.04190001820430157,0.025398218204301576,0.0,0.0165018
4814,2023-07-03 13:30:11.777108492,2,193.58,45.0,-0.2149011274216578,0.18835822742166689,0.009999999999990905,0.0165429
4815,2023-07-03 13:30:11.865132303,1,193.59,48.0,-0.04182081820430157,0.025398218204301576,0.0,0.0164226
4816,2023-07-03 13:30:11.865155347,1,193.59,55.0,-0.3738797088106713,0.3573846088106713,0.0,0.0164951
4817,2023-07-03 13:30:11.865155347,1,193.59,40.0,-0.37568014644634523,0.35918504644634525,0.0,0.0164951
4818,2023-07-03 13:30:11.865894087,1,193.6,48.0,-0.0786497749764057,0.062212674976405695,0.0,0.0164371
4819,2023-07-03 13:30:11.865920594,1,193.6,83.0,-0.37034864469815837,0.35375624469815836,0.0,0.0165924
4820,2023-07-03 13:30:11.865920594,1,193.6,69.0,-0.37577744644634525,0.35918504644634525,0.0,0.0165924
4821,2023-07-03 13:30:11.865968988,1,193.61,69.0,-0.6391804497640569,0.6221267497640569,0.0,0.0170537
4822,2023-07-03 13:30:11.865968988,1,193.61,93.0,-0.37623874644634525,0.35918504644634525,0.0,0.0170537
4823,2023-07-03 13:30:11.865968988,2,193.61,90.0,-0.37623874644634525,0.35918504644634525,0.0,0.0170537
4824,2023-07-03 13:30:11.865968988,1,193.61,91.0,-0.7354237928926904,0.7183700928926905,0.0,0.0170537
4825,2023-07-03 13:30:11.865968988,1,193.61,96.0,-0.7354237928926904,0.7183700928926905,0.0,0.0170537
4826,2023-07-03 13:30:11.866048500,1,193.61,37.0,-0.09833060928925996,0.07183700928926906,0.009999999999990905,0.0164936
4827,2023-07-03 13:30:11.874706660,2,193.61,39.0,-0.38561674644633614,0.35918504644634525,0.009999999999990905,0.0164317
4828,2023-07-03 13:30:11.879001869,2,193.61,91.0,-0.3856351464463362,0.35918504644634525,0.009999999999990905,0.0164501
4829,2023-07-03 13:30:11.883788921,2,193.61,70.0,-0.3856544464463362,0.35918504644634525,0.009999999999990905,0.0164694
4830,2023-07-03 13:30:11.888160500,1,193.61,119.0,-0.38561364644633617,0.35918504644634525,0.009999999999990905,0.0164286
4831,2023-07-03 13:30:12.145220840,1,193.61,35.0,-0.18505762184874003,0.1586118218487491,0.009999999999990905,0.0164458
4832,2023-07-03 13:30:12.278504575,1,193.62,36.0,-0.27045318204301577,0.25398218204301576,0.0,0.016471
4834,2023-07-03 13:30:12.278642744,1,193.62,91.0,-0.22512382549874377,0.19836642549875286,0.009999999999990905,0.0167574
4835,2023-07-03 13:30:12.278642744,2,193.62,43.0,-0.18536922184874002,0.1586118218487491,0.009999999999990905,0.0167574
4836,2023-07-03 13:30:12.294980078,1,193.62,67.0,-0.062379604644625435,0.03591850464463453,0.009999999999990905,0.0164611
4838,2023-07-03 13:30:12.420874800,1,193.6,63.0,-0.39022204469816857,0.35375624469815836,0.020000000000010232,0.0164658
4839,2023-07-03 13:30:12.650488192,1,193.61,111.0,-0.37581354644634524,0.35918504644634525,0.0,0.0166285
4840,2023-07-03 13:30:12.650488192,1,193.61,38.0,-0.37581354644634524,0.35918504644634525,0.0,0.0166285
4841,2023-07-03 13:30:12.941851803,2,193.62,33.0,-0.041920118204301575,0.025398218204301576,0.0,0.0165219
4842,2023-07-03 13:30:13.039074530,2,193.6,33.0,-0.3856583464463646,0.35918504644634525,0.010000000000019327,0.0164733
4843,2023-07-03 13:30:13.077374529,1,193.6,57.0,-0.1960925232231726,0.17959252322317262,0.0,0.0165
4844,2023-07-03 13:30:13.077400451,2,193.6,60.0,-0.32764837488202847,0.31106337488202845,0.0,0.016585
4845,2023-07-03 13:30:13.077400451,1,193.6,115.0,-0.04198321820430158,0.025398218204301576,0.0,0.016585
4846,2023-07-03 13:30:13.231337969,2,193.6,77.0,-0.37608854644634526,0.35918504644634525,0.0,0.0169035
4847,2023-07-03 13:30:13.231337969,2,193.6,62.0,-0.2708856820430158,0.25398218204301576,0.0,0.0169035
4848,2023-07-03 13:30:13.878036003,1,193.6,40.0,-0.37580114644634527,0.35918504644634525,0.0,0.0166161
4849,2023-07-03 13:30:13.878065844,1,193.6,69.0,-0.0521846182043209,0.025398218204301576,0.010000000000019327,0.0167864
4850,2023-07-03 13:30:14.222393681,1,193.6,70.0,-0.2687942599122671,0.24228355991224776,0.010000000000019327,0.0165107
4851,2023-07-03 13:30:14.222417434,1,193.6,50.0,-0.10275955461292405,0.07619465461290473,0.010000000000019327,0.0165649
4852,2023-07-03 13:30:14.222417434,1,193.6,45.0,-0.06248340464465386,0.03591850464463453,0.010000000000019327,0.0165649
4853,2023-07-03 13:30:14.226271647,1,193.6,114.0,-0.27048318204301575,0.25398218204301576,0.0,0.016501
4854,2023-07-03 13:30:14.267092834,2,193.59,47.0,-0.28085438204300667,0.25398218204301576,0.009999999999990905,0.0168722
4855,2023-07-03 13:30:14.267092834,1,193.59,47.0,-0.38605724644633616,0.35918504644634525,0.009999999999990905,0.0168722
4856,2023-07-03 13:30:14.267092834,1,193.59,100.0,-0.28085438204300667,0.25398218204301576,0.009999999999990905,0.0168722
4857,2023-07-03 13:30:14.267092834,2,193.59,71.0,-0.07766863640859406,0.05079643640860315,0.009999999999990905,0.0168722
4858,2023-07-03 13:30:14.613978888,1,193.59,56.0,-0.27055738204301577,0.25398218204301576,0.0,0.0165752
4859,2023-07-03 13:30:14.613978888,1,193.59,49.0,-0.32763857488202847,0.31106337488202845,0.0,0.0165752
4860,2023-07-03 13:30:14.614002173,1,193.59,109.0,-0.19603572322317261,0.17959252322317262,0.0,0.0164432
4861,2023-07-03 13:30:14.621495828,1,193.6,100.0,-0.16881210922580947,0.15238930922580946,0.0,0.0164228
4862,2023-07-03 13:30:14.624471907,2,193.6,99.0,-0.23198792786780714,0.21551102786780715,0.0,0.0164769
4863,2023-07-03 13:30:14.662441993,2,193.59,60.0,-0.28088218204300663,0.25398218204301576,0.009999999999990905,0.0169
4864,2023-07-03 13:30:14.662441993,2,193.59,102.0,-0.28088218204300663,0.25398218204301576,0.009999999999990905,0.0169
4865,2023-07-03 13:30:14.701000070,2,193.58,113.0,-0.3957334464463271,0.35918504644634525,0.01999999999998181,0.0165484
4866,2023-07-03 13:30:14.701000070,2,193.58,104.0,-0.3957334464463271,0.35918504644634525,0.01999999999998181,0.0165484
4867,2023-07-03 13:30:14.708468679,2,193.57,28.0,-0.22366635225722342,0.1967337522572041,0.010000000000019327,0.0169326
4868,2023-07-03 13:30:14.708468679,2,193.57,58.0,-0.1539236910215272,0.12699109102150788,0.010000000000019327,0.0169326
4869,2023-07-03 13:30:14.708468679,1,193.57,117.0,-0.18956054657159097,0.16262794657157165,0.010000000000019327,0.0169326
4870,2023-07-03 13:30:14.708468679,2,193.57,32.0,-0.0523308182043209,0.025398218204301576,0.010000000000019327,0.0169326
4871,2023-07-03 13:30:14.708468679,1,193.57,23.0,-0.20722172322319196,0.17959252322317262,0.010000000000019327,0.0176292
4872,2023-07-03 13:30:14.708468679,1,193.57,107.0,-0.07162020435159044,0.04399100435157111,0.010000000000019327,0.0176292
4873,2023-07-03 13:30:14.708468679,2,193.57,40.0,-0.0530274182043209,0.025398218204301576,0.010000000000019327,0.0176292
4874,2023-07-03 13:30:14.708468679,2,193.57,100.0,-0.20722172322319196,0.17959252322317262,0.010000000000019327,0.0176292
4875,2023-07-03 13:30:14.708468679,2,193.57,45.0,-0.0530274182043209,0.025398218204301576,0.010000000000019327,0.0176292
4876,2023-07-03 13:30:14.708468679,2,193.57,90.0,-0.10794541803556404,0.08031621803554471,0.010000000000019327,0.0176292
4877,2023-07-03 13:30:14.708468679,1,193.57,56.0,-0.07842563640862248,0.05079643640860315,0.010000000000019327,0.0176292
4878,2023-07-03 13:30:15.019754072,1,193.56,78.0,-0.08348214241218187,0.056792142412190966,0.009999999999990905,0.01669
4879,2023-07-03 13:30:15.019754072,1,193.56,45.0,-0.06260850464462543,0.03591850464463453,0.009999999999990905,0.01669
4880,2023-07-03 13:30:15.019754072,2,193.56,103.0,-0.38587504644633613,0.35918504644634525,0.009999999999990905,0.01669
4881,2023-07-03 13:30:15.021061412,2,193.55,37.0,-0.2909919820429976,0.25398218204301576,0.01999999999998181,0.0170098
4882,2023-07-03 13:30:15.021061412,1,193.55,25.0,-0.2909919820429976,0.25398218204301576,0.01999999999998181,0.0170098
4883,2023-07-03 13:30:15.021061412,2,193.55,74.0,-0.08780623640858495,0.05079643640860315,0.01999999999998181,0.0170098
4884,2023-07-03 13:30:15.021061412,2,193.55,113.0,-0.08100080435155292,0.04399100435157111,0.01999999999998181,0.0170098
4885,2023-07-03 13:30:15.021061412,1,193.55,105.0,-0.07322400464461634,0.03591850464463453,0.01999999999998181,0.0173055
4886,2023-07-03 13:30:15.021061412,2,193.55,52.0,-0.08129650435155292,0.04399100435157111,0.01999999999998181,0.0173055
4887,2023-07-03 13:30:15.021061412,1,193.55,114.0,-0.2912876820429976,0.25398218204301576,0.01999999999998181,0.0173055
4888,2023-07-03 13:30:15.021061412,1,193.55,79.0,-0.07322400464461634,0.03591850464463453,0.01999999999998181,0.0173055
4889,2023-07-03 13:30:15.021201344,1,193.55,76.0,-0.38566724644633615,0.35918504644634525,0.009999999999990905,0.0164822
4890,2023-07-03 13:30:15.045353266,1,193.55,77.0,-0.5344915640860224,0.5079643640860315,0.009999999999990905,0.0165272
4891,2023-07-03 13:30:15.125329464,1,193.55,44.0,-0.25374256964875475,0.22716856964876386,0.009999999999990905,0.016574
